date,Country,Moughataa/Department,Commune/Municipality,z_gpp,biomass_category
2023-10-01 00:00:00,Mauritania,Nouadhibou,Nouamghar,"1,33",5. High increase
2023-10-01 00:00:00,Mauritania,Nouadhibou,Tmeimichat,"-0,25",3. Low decrease
2023-10-01 00:00:00,Mauritania,Nouakchott,Arafat,"-0,29",3. Low decrease
2023-10-01 00:00:00,Mauritania,Nouakchott,Dar Naim,"-0,29",3. Low decrease
2023-10-01 00:00:00,Mauritania,Nouakchott,El Mina,"-0,29",3. Low decrease
2023-10-01 00:00:00,Mauritania,Nouakchott,Ksar,"-0,32",3. Low decrease
2023-10-01 00:00:00,Mauritania,Nouakchott,Ryad,"-0,32",3. Low decrease
2023-10-01 00:00:00,Mauritania,Nouakchott,Sebkha,"-0,32",3. Low decrease
2023-10-01 00:00:00,Mauritania,Nouakchott,Tevragh Zeina,"-0,32",3. Low decrease
2023-10-01 00:00:00,Mauritania,Nouakchott,Teyaret,"-0,32",3. Low decrease
2023-10-01 00:00:00,Mauritania,Nouakchott,Toujounine,"-0,32",3. Low decrease
2023-10-01 00:00:00,Mauritania,Ouadane,Oualata,"-0,19",3. Low decrease
2023-10-01 00:00:00,Mauritania,Ouadane,Oualata 2,"-0,26",3. Low decrease
2023-10-01 00:00:00,Mauritania,Ouad-Naga,Aouleygat,"0,69",4. Low increase
2023-10-01 00:00:00,Mauritania,Ouad-Naga,El Ariya,"1,36",5. High increase
2023-10-01 00:00:00,Mauritania,Ouad-Naga,Ouad Naga 2,"1,48",5. High increase
2023-10-01 00:00:00,Mauritania,Ould Yengé,Bouanze,"1,15",5. High increase
2023-10-01 00:00:00,Mauritania,Ould Yengé,Davoue,"1,49",5. High increase
2023-10-01 00:00:00,Mauritania,Ould Yengé,Lebouly,"1,34",5. High increase
2023-10-01 00:00:00,Mauritania,Ould Yengé,Lehraj,"0,97",4. Low increase
2023-10-01 00:00:00,Mauritania,Ould Yengé,Leweinat,"1,18",5. High increase
2023-10-01 00:00:00,Mauritania,Ould Yengé,Ould Yenge,"1,40",5. High increase
2023-10-01 00:00:00,Mauritania,Ould Yengé,Tektake,"1,64",5. High increase
2023-10-01 00:00:00,Mauritania,R'Kiz,Bareina,"0,22",4. Low increase
2023-10-01 00:00:00,Mauritania,R'Kiz,Boutalhaya,"0,22",4. Low increase
2023-10-01 00:00:00,Mauritania,R'Kiz,Lexeiba,"0,11",4. Low increase
2023-10-01 00:00:00,Mauritania,R'Kiz,RKiz,"0,16",4. Low increase
2023-10-01 00:00:00,Mauritania,R'Kiz,Tekane,"0,47",4. Low increase
2023-10-01 00:00:00,Mauritania,Rosso,Jedrel Mohguen,"0,83",4. Low increase
2023-10-01 00:00:00,Mauritania,Rosso,Rosso,"1,18",5. High increase
2023-10-01 00:00:00,Mauritania,Sélibaby,Arr,"1,80",5. High increase
2023-10-01 00:00:00,Mauritania,Sélibaby,Baydiam,"1,95",5. High increase
2023-10-01 00:00:00,Mauritania,Sélibaby,Ejar,"1,55",5. High increase
2023-10-01 00:00:00,Mauritania,Sélibaby,Ghabou,"1,90",5. High increase
2023-10-01 00:00:00,Mauritania,Sélibaby,Gouraye,"1,94",5. High increase
2023-10-01 00:00:00,Mauritania,Sélibaby,Hassi Cheggar,"1,68",5. High increase
2023-10-01 00:00:00,Mauritania,Sélibaby,Ould M'bonny,"1,50",5. High increase
2023-10-01 00:00:00,Mauritania,Sélibaby,Selibaby,"1,65",5. High increase
2023-10-01 00:00:00,Mauritania,Sélibaby,Souvi,"1,78",5. High increase
2023-10-01 00:00:00,Mauritania,Sélibaby,Tachout,"1,63",5. High increase
2023-10-01 00:00:00,Mauritania,Sélibaby,Wompou,"1,87",5. High increase
2023-10-01 00:00:00,Mauritania,Tamchakett,Guaet Teidouma,"0,17",4. Low increase
2023-10-01 00:00:00,Mauritania,Tamchakett,Mabrouk,"-0,12",3. Low decrease
2023-10-01 00:00:00,Mauritania,Tamchakett,Radhi,"-0,12",3. Low decrease
2023-10-01 00:00:00,Mauritania,Tamchakett,Sava,"-0,20",3. Low decrease
2023-10-01 00:00:00,Mauritania,Tamchakett,Tamchekett,"-0,21",3. Low decrease
2023-10-01 00:00:00,Mauritania,Tichitt,Lekhcheb,"-0,18",3. Low decrease
2023-10-01 00:00:00,Mauritania,Tichitt,Tichitt,"-0,17",3. Low decrease
2023-10-01 00:00:00,Mauritania,Tichitt,Tichitt 2,"-0,17",3. Low decrease
2023-10-01 00:00:00,Mauritania,Tidjikja,Boubacar Ben Amer,"-0,01",3. Low decrease
2023-10-01 00:00:00,Mauritania,Tidjikja,Lehsira,"-0,11",3. Low decrease
2023-10-01 00:00:00,Mauritania,Tidjikja,Tensigh,"-0,08",3. Low decrease
2023-10-01 00:00:00,Mauritania,Tidjikja,Tidjikja,"-0,23",3. Low decrease
2023-10-01 00:00:00,Mauritania,Tidjikja,Tidjikja 2,"-0,21",3. Low decrease
2023-10-01 00:00:00,Mauritania,Timbédra,Bousteile,"-0,17",3. Low decrease
2023-10-01 00:00:00,Mauritania,Timbédra,Hassi M'Hadi,"-0,12",3. Low decrease
2023-10-01 00:00:00,Mauritania,Timbédra,Koumbi Saleh,"-0,25",3. Low decrease
2023-10-01 00:00:00,Mauritania,Timbédra,Tembedgha,"-0,14",3. Low decrease
2023-10-01 00:00:00,Mauritania,Timbédra,Touil,"-0,14",3. Low decrease
2023-10-01 00:00:00,Mauritania,Tintane,Agharghar,"0,36",4. Low increase
2023-10-01 00:00:00,Mauritania,Tintane,Ain Varba,"0,60",4. Low increase
2023-10-01 00:00:00,Mauritania,Tintane,Aweinatt,"0,59",4. Low increase
2023-10-01 00:00:00,Mauritania,Tintane,Devaa,"0,27",4. Low increase
2023-10-01 00:00:00,Mauritania,Tintane,Hassi Abdalla,"0,05",4. Low increase
2023-10-01 00:00:00,Mauritania,Tintane,Lehreijatt,"0,79",4. Low increase
2023-10-01 00:00:00,Mauritania,Tintane,Tintane,"0,01",4. Low increase
2023-10-01 00:00:00,Mauritania,Tintane,Twil,"0,60",4. Low increase
2023-10-01 00:00:00,Mauritania,Zouérate,Zoueirat,"-0,15",3. Low decrease
2023-10-01 00:00:00,Senegal,Bakel,Bélé,"2,22",6. Very high increase
2023-10-01 00:00:00,Senegal,Bakel,Kéniéba,"2,15",6. Very high increase
2023-10-01 00:00:00,Senegal,Bakel,Moudéry,"1,94",5. High increase
2023-10-01 00:00:00,Senegal,Bambey,Baba Garage,"1,06",5. High increase
2023-10-01 00:00:00,Senegal,Bambey,Lambaye,"1,04",5. High increase
2023-10-01 00:00:00,Senegal,Bambey,Ngoye,"1,39",5. High increase
2023-10-01 00:00:00,Senegal,Bignona,Kataba 1,"2,01",6. Very high increase
2023-10-01 00:00:00,Senegal,Bignona,Sindian,"1,88",5. High increase
2023-10-01 00:00:00,Senegal,Bignona,Tendouck,"2,62",6. Very high increase
2023-10-01 00:00:00,Senegal,Bignona,Tenghory,"1,77",5. High increase
2023-10-01 00:00:00,Senegal,Birkelane,Keur Mboucki,"2,10",6. Very high increase
2023-10-01 00:00:00,Senegal,Birkelane,Mabo,"2,15",6. Very high increase
2023-10-01 00:00:00,Senegal,Bounkiling,Boghal,"1,69",5. High increase
2023-10-01 00:00:00,Senegal,Bounkiling,Bona,"1,56",5. High increase
2023-10-01 00:00:00,Senegal,Bounkiling,Diaroumé,"1,86",5. High increase
2023-10-01 00:00:00,Senegal,Dagana,Mbane,"0,67",4. Low increase
2023-10-01 00:00:00,Senegal,Dagana,Ndiaye,"1,49",5. High increase
2023-10-01 00:00:00,Senegal,Diourbel,Ndindy,"1,16",5. High increase
2023-10-01 00:00:00,Senegal,Diourbel,Ndoulo,"1,53",5. High increase
2023-10-01 00:00:00,Senegal,d'Oussouye,Kabrousse,"1,56",5. High increase
2023-10-01 00:00:00,Senegal,d'Oussouye,Loudia Ouoloff,"1,82",5. High increase
2023-10-01 00:00:00,Senegal,Fatick,Diakhao,"1,94",5. High increase
2023-10-01 00:00:00,Senegal,Fatick,Fimela,"2,10",6. Very high increase
2023-10-01 00:00:00,Senegal,Fatick,Niakhar,"1,94",5. High increase
2023-10-01 00:00:00,Senegal,Fatick,Tattaguine,"2,20",6. Very high increase
2023-10-01 00:00:00,Senegal,Foundiougne,Djilor,"1,96",5. High increase
2023-10-01 00:00:00,Senegal,Foundiougne,Niodior,"2,48",6. Very high increase
2023-10-01 00:00:00,Senegal,Foundiougne,Toubacouta,"1,44",5. High increase
2023-10-01 00:00:00,Senegal,Gossas,Colobane,"2,08",6. Very high increase
2023-10-01 00:00:00,Senegal,Gossas,Ouadiour,"2,05",6. Very high increase
2023-10-01 00:00:00,Senegal,Goudiry,Bala,"2,19",6. Very high increase
2023-10-01 00:00:00,Senegal,Goudiry,Boynguel Bamba,"2,27",6. Very high increase
2023-10-01 00:00:00,Senegal,Goudiry,Dianké Makha,"2,10",6. Very high increase
2023-10-01 00:00:00,Senegal,Goudiry,Koulor,"2,39",6. Very high increase
2023-10-01 00:00:00,Senegal,Goudomp,Djibanar,"1,55",5. High increase
2023-10-01 00:00:00,Senegal,Goudomp,Karantaba,"1,83",5. High increase
2023-10-01 00:00:00,Senegal,Goudomp,Simbandi Brassou,"1,85",5. High increase
2023-10-01 00:00:00,Senegal,Guediawaye,Wakhinane Nimzatt,"1,27",5. High increase
2023-10-01 00:00:00,Senegal,Guinguinéo,Mbadakhoune,"2,18",6. Very high increase
2023-10-01 00:00:00,Senegal,Guinguinéo,Nguélou,"2,12",6. Very high increase
2023-10-01 00:00:00,Senegal,Kaffrine,Gniby,"2,20",6. Very high increase
2023-10-01 00:00:00,Senegal,Kaffrine,Katakel,"2,17",6. Very high increase
2023-10-01 00:00:00,Senegal,Kanel,Orkadiere,"1,41",5. High increase
2023-10-01 00:00:00,Senegal,Kanel,Wouro Sidy,"1,65",5. High increase
2023-10-01 00:00:00,Senegal,Kaolack,Koumbal,"2,02",6. Very high increase
2023-10-01 00:00:00,Senegal,Kaolack,Ndiédieng,"1,92",5. High increase
2023-10-01 00:00:00,Senegal,Kaolack,Sibassor,"2,06",6. Very high increase
2023-10-01 00:00:00,Senegal,Kebémer,Darou Mousty,"0,77",4. Low increase
2023-10-01 00:00:00,Senegal,Kebémer,Ndande,"1,45",5. High increase
2023-10-01 00:00:00,Senegal,Kebémer,Sagatta Gueth,"0,95",4. Low increase
2023-10-01 00:00:00,Senegal,Kédougou,Bandafassi,"1,22",5. High increase
2023-10-01 00:00:00,Senegal,Kédougou,Fongolembi,"1,07",5. High increase
2023-10-01 00:00:00,Senegal,Keur Massar,Jaxaay,"2,17",6. Very high increase
2023-10-01 00:00:00,Senegal,Keur Massar,Malika,"2,28",6. Very high increase
2023-10-01 00:00:00,Senegal,Keur Massar,Yeumbeul,"1,82",5. High increase
2023-10-01 00:00:00,Senegal,Kolda,Dioulacolon,"1,72",5. High increase
2023-10-01 00:00:00,Senegal,Kolda,Mampatim,"1,75",5. High increase
2023-10-01 00:00:00,Senegal,Kolda,Saré Bidji,"1,79",5. High increase
2023-10-01 00:00:00,Senegal,Koumpentoum,Bamba Thialène,"2,17",6. Very high increase
2023-10-01 00:00:00,Senegal,Koumpentoum,Kouthiaba Wolof,"2,30",6. Very high increase
2023-10-01 00:00:00,Senegal,Koungheul,Ida Mouride,"2,07",6. Very high increase
2023-10-01 00:00:00,Senegal,Koungheul,Lour Escale,"2,25",6. Very high increase
2023-10-01 00:00:00,Senegal,Koungheul,Missirah Wadène,"2,22",6. Very high increase
2023-10-01 00:00:00,Senegal,Linguére,Barkédji,"1,32",5. High increase
2023-10-01 00:00:00,Senegal,Linguére,Dodji,"0,53",4. Low increase
2023-10-01 00:00:00,Senegal,Linguére,Sagatta Djoloff,"0,95",4. Low increase
2023-10-01 00:00:00,Senegal,Linguére,Yang-Yang,"0,45",4. Low increase
2023-10-01 00:00:00,Senegal,Louga,Coki,"1,24",5. High increase
2023-10-01 00:00:00,Senegal,Louga,Keur Momar Sarr,"0,87",4. Low increase
2023-10-01 00:00:00,Senegal,Louga,Mbédiène,"1,14",5. High increase
2023-10-01 00:00:00,Senegal,Louga,Sakal,"1,36",5. High increase
2023-10-01 00:00:00,Senegal,Malem Hodar,Darou Minam 2,"1,92",5. High increase
2023-10-01 00:00:00,Senegal,Malem Hodar,Sagna,"2,19",6. Very high increase
2023-10-01 00:00:00,Senegal,Matam,Agnam Civol,"0,45",4. Low increase
2023-10-01 00:00:00,Senegal,Matam,Ogo,"1,25",5. High increase
2023-10-01 00:00:00,Senegal,Mbacké,Kael,"1,98",5. High increase
2023-10-01 00:00:00,Senegal,Mbacké,Ndame,"1,21",5. High increase
2023-10-01 00:00:00,Senegal,Mbacké,Taïf,"1,49",5. High increase
2023-10-01 00:00:00,Senegal,M'bour,Fissel,"2,04",6. Very high increase
2023-10-01 00:00:00,Senegal,M'bour,Séssène,"1,29",5. High increase
2023-10-01 00:00:00,Senegal,M'bour,Sindia,"1,45",5. High increase
2023-10-01 00:00:00,Senegal,Médina Yoro Foulah,Fafacourou,"1,82",5. High increase
2023-10-01 00:00:00,Senegal,Médina Yoro Foulah,Ndorna,"1,78",5. High increase
2023-10-01 00:00:00,Senegal,Médina Yoro Foulah,Niaming,"1,84",5. High increase
2023-10-01 00:00:00,Senegal,Nioro du Rip,Médina Sabakh,"2,00",5. High increase
2023-10-01 00:00:00,Senegal,Nioro du Rip,Paoskoto,"1,98",5. High increase
2023-10-01 00:00:00,Senegal,Nioro du Rip,Wack Ngouna,"2,00",5. High increase
2023-10-01 00:00:00,Senegal,Pikine,Pikine-Dagoudane,"1,72",5. High increase
2023-10-01 00:00:00,Senegal,Pikine,Thiaroye,"2,16",6. Very high increase
2023-10-01 00:00:00,Senegal,Podor,Cas-Cas,"0,31",4. Low increase
2023-10-01 00:00:00,Senegal,Podor,Gamadji Saré,"0,03",4. Low increase
2023-10-01 00:00:00,Senegal,Podor,Saldé,"0,51",4. Low increase
2023-10-01 00:00:00,Senegal,Podor,Thillé Boubacar,"0,01",4. Low increase
2023-10-01 00:00:00,Senegal,Ranérou-Ferlo,Vélingara,"1,79",5. High increase
2023-10-01 00:00:00,Senegal,Rufisque,Bambylor,"1,27",5. High increase
2023-10-01 00:00:00,Senegal,Rufisque,Diamniadio,"1,70",5. High increase
2023-10-01 00:00:00,Senegal,Rufisque,Rufisque,"1,70",5. High increase
2023-10-01 00:00:00,Senegal,Rufisque,Sangalkam,"1,82",5. High increase
2023-10-01 00:00:00,Senegal,Saint-Louis,Rao,"1,49",5. High increase
2023-10-01 00:00:00,Senegal,Salemata,Dakateli,"1,14",5. High increase
2023-10-01 00:00:00,Senegal,Salemata,Dar Salam,"1,19",5. High increase
2023-10-01 00:00:00,Senegal,Saraya,Bembou,"1,16",5. High increase
2023-10-01 00:00:00,Senegal,Saraya,Sabodala,"1,39",5. High increase
2023-10-01 00:00:00,Senegal,Sédhiou,Diendé,"2,06",6. Very high increase
2023-10-01 00:00:00,Senegal,Sédhiou,Djibabouya,"1,95",5. High increase
2023-10-01 00:00:00,Senegal,Sédhiou,Djiredji,"1,84",5. High increase
2023-10-01 00:00:00,Senegal,Tambacouda,Koussanar,"2,36",6. Very high increase
2023-10-01 00:00:00,Senegal,Tambacouda,Makacolibantang,"2,12",6. Very high increase
2023-10-01 00:00:00,Senegal,Tambacouda,Missirah,"1,91",5. High increase
2023-10-01 00:00:00,Senegal,Thiés,Keur Moussa,"1,25",5. High increase
2023-10-01 00:00:00,Senegal,Thiés,Ndiéyené Sirah,"1,55",5. High increase
2023-10-01 00:00:00,Senegal,Thiés,Ngoudiane,"1,72",5. High increase
2023-10-01 00:00:00,Senegal,Thiés,Notto,"1,63",5. High increase
2023-10-01 00:00:00,Senegal,Thiés,Thiénaba,"1,92",5. High increase
2023-10-01 00:00:00,Senegal,Thiés,Touba Toul,"1,31",5. High increase
2023-10-01 00:00:00,Senegal,Tivaouane,Méouane,"1,69",5. High increase
2023-10-01 00:00:00,Senegal,Tivaouane,Mérina Dakhar,"0,92",4. Low increase
2023-10-01 00:00:00,Senegal,Tivaouane,Niakhène,"0,77",4. Low increase
2023-10-01 00:00:00,Senegal,Tivaouane,Pambal,"1,62",5. High increase
2023-10-01 00:00:00,Senegal,Vélingara,Bonconto,"1,87",5. High increase
2023-10-01 00:00:00,Senegal,Vélingara,Pakour,"1,78",5. High increase
2023-10-01 00:00:00,Senegal,Vélingara,Saré Coly Sallé,"1,77",5. High increase
2023-10-01 00:00:00,Senegal,Ziguinchor,Niaguis,"1,79",5. High increase
2023-10-01 00:00:00,Senegal,Ziguinchor,Nyassia,"1,88",5. High increase
2023-11-01 00:00:00,Mauritania,Aioun,Aioun,"1,83",5. High increase
2023-11-01 00:00:00,Mauritania,Aioun,Bennemane,"0,86",4. Low increase
2023-11-01 00:00:00,Mauritania,Aioun,Doueirare,"1,51",5. High increase
2023-11-01 00:00:00,Mauritania,Aioun,Egjert,"1,30",5. High increase
2023-11-01 00:00:00,Mauritania,Aioun,N'Savenni,"1,36",5. High increase
2023-11-01 00:00:00,Mauritania,Aioun,Oum Lahyadh,"1,41",5. High increase
2023-11-01 00:00:00,Mauritania,Aioun,Tinhemmad,"0,35",4. Low increase
2023-11-01 00:00:00,Mauritania,Akjoujt,Akjoujt,"-0,23",3. Low decrease
2023-11-01 00:00:00,Mauritania,Akjoujt,Akjoujt 2,"-0,24",3. Low decrease
2023-11-01 00:00:00,Mauritania,Akjoujt,Bennechab,"-0,25",3. Low decrease
2023-11-01 00:00:00,Mauritania,Aleg,Agchourguit,"0,86",4. Low increase
2023-11-01 00:00:00,Mauritania,Aleg,Aleg,"0,56",4. Low increase
2023-11-01 00:00:00,Mauritania,Aleg,Bouhdide,"0,17",4. Low increase
2023-11-01 00:00:00,Mauritania,Aleg,Cheggar,"0,65",4. Low increase
2023-11-01 00:00:00,Mauritania,Aleg,Djellewar,"0,32",4. Low increase
2023-11-01 00:00:00,Mauritania,Aleg,Male,"0,84",4. Low increase
2023-11-01 00:00:00,Mauritania,Amourj,Adel Bagrou,"1,40",5. High increase
2023-11-01 00:00:00,Mauritania,Amourj,Amourj,"1,48",5. High increase
2023-11-01 00:00:00,Mauritania,Amourj,Bougadoum,"0,37",4. Low increase
2023-11-01 00:00:00,Mauritania,Aoujeft,Aoujeft,"1,59",5. High increase
2023-11-01 00:00:00,Mauritania,Aoujeft,Aoujeft 2,"-0,21",3. Low decrease
2023-11-01 00:00:00,Mauritania,Aoujeft,El Meddah,"-0,22",3. Low decrease
2023-11-01 00:00:00,Mauritania,Aoujeft,Maeden,"-0,22",3. Low decrease
2023-11-01 00:00:00,Mauritania,Aoujeft,N'Teirguent,"-0,18",3. Low decrease
2023-11-01 00:00:00,Mauritania,Atar,Ain Ehel Taya,"-0,23",3. Low decrease
2023-11-01 00:00:00,Mauritania,Atar,Atar,"-0,23",3. Low decrease
2023-11-01 00:00:00,Mauritania,Atar,Choum,"-0,24",3. Low decrease
2023-11-01 00:00:00,Mauritania,Atar,Tawaz,"-0,23",3. Low decrease
2023-11-01 00:00:00,Mauritania,Bababé,Aere M'bar,"0,17",4. Low increase
2023-11-01 00:00:00,Mauritania,Bababé,Bababe,"0,17",4. Low increase
2023-11-01 00:00:00,Mauritania,Bababé,El Varae,"0,05",4. Low increase
2023-11-01 00:00:00,Mauritania,Barkéol,Barkeol,"0,87",4. Low increase
2023-11-01 00:00:00,Mauritania,Barkéol,Boulahrath,"0,67",4. Low increase
2023-11-01 00:00:00,Mauritania,Barkéol,Daghveg,"0,96",4. Low increase
2023-11-01 00:00:00,Mauritania,Barkéol,El Ghabra,"0,80",4. Low increase
2023-11-01 00:00:00,Mauritania,Barkéol,Gueller,"1,13",5. High increase
2023-11-01 00:00:00,Mauritania,Barkéol,Laoueissi,"1,04",5. High increase
2023-11-01 00:00:00,Mauritania,Barkéol,Lebheir,"1,29",5. High increase
2023-11-01 00:00:00,Mauritania,Barkéol,Rdheidhie,"0,46",4. Low increase
2023-11-01 00:00:00,Mauritania,Bassikounou,Bassikounou,"1,17",5. High increase
2023-11-01 00:00:00,Mauritania,Bassikounou,Dhar,"1,70",5. High increase
2023-11-01 00:00:00,Mauritania,Bassikounou,El Megve,"1,07",5. High increase
2023-11-01 00:00:00,Mauritania,Bassikounou,Fassala,"1,05",5. High increase
2023-11-01 00:00:00,Mauritania,Bir Moghrein,Bir Mogrein,"-0,32",3. Low decrease
2023-11-01 00:00:00,Mauritania,Bir Moghrein,Bir Mogrein 2,"-0,26",3. Low decrease
2023-11-01 00:00:00,Mauritania,Boghé,Boghe,"0,09",4. Low increase
2023-11-01 00:00:00,Mauritania,Boghé,Boghe 2,"0,04",4. Low increase
2023-11-01 00:00:00,Mauritania,Boghé,Dar El Avia,"0,18",4. Low increase
2023-11-01 00:00:00,Mauritania,Boghé,Dar El Barka,"0,44",4. Low increase
2023-11-01 00:00:00,Mauritania,Boghé,Wel Birem,"0,10",4. Low increase
2023-11-01 00:00:00,Mauritania,Boumdeid,Boumdeid,"1,63",5. High increase
2023-11-01 00:00:00,Mauritania,Boumdeid,Boumdeid 2,"-0,18",3. Low decrease
2023-11-01 00:00:00,Mauritania,Boumdeid,Hsey Tine,"1,38",5. High increase
2023-11-01 00:00:00,Mauritania,Boumdeid,Leftah,"1,52",5. High increase
2023-11-01 00:00:00,Mauritania,Boutilimit,Ajweir,"0,88",4. Low increase
2023-11-01 00:00:00,Mauritania,Boutilimit,Boutilimit,"-0,28",3. Low decrease
2023-11-01 00:00:00,Mauritania,Boutilimit,Boutilimit 2,"-0,20",3. Low decrease
2023-11-01 00:00:00,Mauritania,Boutilimit,El Mouyessar,"-0,27",3. Low decrease
2023-11-01 00:00:00,Mauritania,Boutilimit,Elb Adress,"1,14",5. High increase
2023-11-01 00:00:00,Mauritania,Boutilimit,Nebaghiye,"1,35",5. High increase
2023-11-01 00:00:00,Mauritania,Boutilimit,N'Teichet,"0,69",4. Low increase
2023-11-01 00:00:00,Mauritania,Boutilimit,Tenghadej,"-0,29",3. Low decrease
2023-11-01 00:00:00,Mauritania,Chinguetti,Ain Savra,"-0,19",3. Low decrease
2023-11-01 00:00:00,Mauritania,Chinguetti,Chinguity,"-0,23",3. Low decrease
2023-11-01 00:00:00,Mauritania,Chinguetti,Chinguity 3,"-0,20",3. Low decrease
2023-11-01 00:00:00,Mauritania,Chinguetti,Ouadane,"-0,22",3. Low decrease
2023-11-01 00:00:00,Mauritania,Chinguetti,Ouadane 2,"1,31",5. High increase
2023-11-01 00:00:00,Mauritania,Djiguenni,Aoueinat Ezbel,"-0,07",3. Low decrease
2023-11-01 00:00:00,Mauritania,Djiguenni,Beneamane,"0,24",4. Low increase
2023-11-01 00:00:00,Mauritania,Djiguenni,Djigueni,"0,09",4. Low increase
2023-11-01 00:00:00,Mauritania,Djiguenni,Feirenni,"0,00",4. Low increase
2023-11-01 00:00:00,Mauritania,Djiguenni,Ghlig Ehel Beye,"0,00",3. Low decrease
2023-11-01 00:00:00,Mauritania,Djiguenni,Kasr El Barka,"0,21",4. Low increase
2023-11-01 00:00:00,Mauritania,Djiguenni,Mabrouk,"-0,21",3. Low decrease
2023-11-01 00:00:00,Mauritania,F'Dérik,Fderik,"-0,27",3. Low decrease
2023-11-01 00:00:00,Mauritania,F'Dérik,Fderik 2,"1,24",5. High increase
2023-11-01 00:00:00,Mauritania,Guérou,El Ghayra,"1,28",5. High increase
2023-11-01 00:00:00,Mauritania,Guérou,Guerou,"1,54",5. High increase
2023-11-01 00:00:00,Mauritania,Guérou,Guerrou 2,"1,41",5. High increase
2023-11-01 00:00:00,Mauritania,Guérou,Kamour,"1,38",5. High increase
2023-11-01 00:00:00,Mauritania,Guérou,Oudei J'rid,"1,38",5. High increase
2023-11-01 00:00:00,Mauritania,Kaédi,Djewol,"0,29",4. Low increase
2023-11-01 00:00:00,Mauritania,Kaédi,Ganki,"0,29",4. Low increase
2023-11-01 00:00:00,Mauritania,Kaédi,Kaedi,"0,13",4. Low increase
2023-11-01 00:00:00,Mauritania,Kaédi,Lexeiba,"0,41",4. Low increase
2023-11-01 00:00:00,Mauritania,Kaédi,Nere Walo,"0,18",4. Low increase
2023-11-01 00:00:00,Mauritania,Kaédi,Tifonde Cive,"0,19",4. Low increase
2023-11-01 00:00:00,Mauritania,Kaédi,Toghomadi,"0,32",4. Low increase
2023-11-01 00:00:00,Mauritania,Kankossa,Blajmil,"0,00",3. Low decrease
2023-11-01 00:00:00,Mauritania,Kankossa,Hamed,"-0,07",3. Low decrease
2023-11-01 00:00:00,Mauritania,Kankossa,Kankossa,"0,11",4. Low increase
2023-11-01 00:00:00,Mauritania,Kankossa,Sani,"-0,12",3. Low decrease
2023-11-01 00:00:00,Mauritania,Kankossa,Tenaha,"0,06",4. Low increase
2023-11-01 00:00:00,Mauritania,Keur-Macéne,Keur Macene,"1,01",5. High increase
2023-11-01 00:00:00,Mauritania,Keur-Macéne,M'Balal,"1,48",5. High increase
2023-11-01 00:00:00,Mauritania,Keur-Macéne,N'Diago,"1,27",5. High increase
2023-11-01 00:00:00,Mauritania,Kiffa,Eghaourat,"0,73",4. Low increase
2023-11-01 00:00:00,Mauritania,Kiffa,El Melgue,"0,35",4. Low increase
2023-11-01 00:00:00,Mauritania,Kiffa,Kiffa,"0,61",4. Low increase
2023-11-01 00:00:00,Mauritania,Kiffa,Kouroudjel,"0,19",4. Low increase
2023-11-01 00:00:00,Mauritania,Kiffa,Legrane,"0,54",4. Low increase
2023-11-01 00:00:00,Mauritania,Kiffa,Nouamlein,"1,40",5. High increase
2023-11-01 00:00:00,Mauritania,Kobenni,Gogui Zemmal,"0,07",4. Low increase
2023-11-01 00:00:00,Mauritania,Kobenni,Hassi Ehel Ahmed Bechne,"0,51",4. Low increase
2023-11-01 00:00:00,Mauritania,Kobenni,Kobenni,"0,31",4. Low increase
2023-11-01 00:00:00,Mauritania,Kobenni,Leghlig,"0,24",4. Low increase
2023-11-01 00:00:00,Mauritania,Kobenni,Medbougou,"-0,11",3. Low decrease
2023-11-01 00:00:00,Mauritania,Kobenni,Timzine,"0,36",4. Low increase
2023-11-01 00:00:00,Mauritania,Kobenni,Voulaniya,"-0,19",3. Low decrease
2023-11-01 00:00:00,Mauritania,Maghama,Beilouguet Litam,"0,37",4. Low increase
2023-11-01 00:00:00,Mauritania,Maghama,Dao,"0,44",4. Low increase
2023-11-01 00:00:00,Mauritania,Maghama,Dolol Cive,"0,74",4. Low increase
2023-11-01 00:00:00,Mauritania,Maghama,Maghama,"0,39",4. Low increase
2023-11-01 00:00:00,Mauritania,Maghama,Sagne,"0,48",4. Low increase
2023-11-01 00:00:00,Mauritania,Maghama,Toulel,"0,41",4. Low increase
2023-11-01 00:00:00,Mauritania,Maghama,Vrae Litam,"0,16",4. Low increase
2023-11-01 00:00:00,Mauritania,Maghama,Wali Djantang,"0,24",4. Low increase
2023-11-01 00:00:00,Mauritania,Magta-Lahar,Djonabe,"0,96",4. Low increase
2023-11-01 00:00:00,Mauritania,Magta-Lahar,Maghta Lahjar,"0,55",4. Low increase
2023-11-01 00:00:00,Mauritania,Magta-Lahar,Maghta Lahjar 2,"-0,21",3. Low decrease
2023-11-01 00:00:00,Mauritania,Magta-Lahar,Ouad Amour,"0,83",4. Low increase
2023-11-01 00:00:00,Mauritania,Magta-Lahar,Sangrava,"1,05",5. High increase
2023-11-01 00:00:00,Mauritania,M'Bagne,Bagodine,"-0,06",3. Low decrease
2023-11-01 00:00:00,Mauritania,M'Bagne,Debay El Hejaj,"0,06",4. Low increase
2023-11-01 00:00:00,Mauritania,M'Bagne,Mbagne,"0,14",4. Low increase
2023-11-01 00:00:00,Mauritania,M'Bagne,Niabina,"0,09",4. Low increase
